Time,Z.ParticleNumber
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,1
8,2
9,3
10,5
11,5
12,5
13,5
14,5
15,5
16,5
17,5
18,5
19,5
20,5
21,4
22,3
23,3
24,3
25,2
26,2
27,2
28,2
29,3
30,3
31,3
32,3
33,3
34,5
35,5
36,5
37,8
38,9
39,13
40,13
41,13
42,13
43,11
44,11
45,10
46,10
47,9
48,8
49,8
50,11
51,10
52,11
53,11
54,11
55,12
56,14
57,13
58,13
59,12
60,12
61,12
62,11
63,10
64,10
65,9
66,9
67,9
68,9
69,6
70,7
71,6
72,6
73,5
74,5
75,5
76,3
77,3
78,3
79,3
80,3
81,3
82,2
83,2
84,2
85,2
86,2
87,2
88,2
89,4
90,4
91,5
92,6
93,6
94,6
95,6
96,6
97,5
98,3
99,3
100,3
101,3
102,3
103,3
104,3
105,3
106,3
107,3
108,2
109,1
110,1
111,1
112,1
113,1
114,1
115,1
116,1
117,1
118,1
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0

0,0
1,0
2,0
3,1
4,1
5,1
6,1
7,0
8,0
9,0
10,0
11,2
12,3
13,2
14,2
15,3
16,4
17,4
18,5
19,5
20,7
21,6
22,5
23,5
24,5
25,6
26,6
27,6
28,9
29,9
30,9
31,9
32,9
33,8
34,8
35,8
36,8
37,8
38,7
39,7
40,7
41,7
42,7
43,6
44,6
45,6
46,6
47,6
48,6
49,6
50,4
51,4
52,4
53,3
54,3
55,3
56,5
57,6
58,6
59,6
60,5
61,5
62,5
63,5
64,5
65,5
66,4
67,4
68,4
69,4
70,4
71,4
72,3
73,2
74,1
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0

0,0
1,0
2,0
3,0
4,1
5,2
6,2
7,3
8,4
9,4
10,4
11,4
12,3
13,3
14,3
15,3
16,3
17,3
18,1
19,1
20,1
21,1
22,2
23,3
24,3
25,5
26,5
27,5
28,4
29,5
30,6
31,5
32,7
33,8
34,8
35,9
36,10
37,10
38,10
39,9
40,8
41,7
42,7
43,6
44,6
45,6
46,6
47,7
48,7
49,6
50,4
51,3
52,3
53,3
54,2
55,2
56,3
57,3
58,3
59,3
60,3
61,2
62,2
63,2
64,2
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
