Time,Z.ParticleNumber
68,16
69,15
70,14
71,10
72,10
73,9
74,9
75,8
76,9
77,7
78,7
79,8
80,9
81,8
82,8
83,8
84,7
85,7
86,8
87,7
88,5
89,5
90,5
91,5
92,3
93,3
94,3
95,2
96,0
97,1
98,1
99,5
100,4
101,4
102,5
103,5
104,6
105,7
106,6
107,7
108,8
109,7
110,4
111,4
112,5
113,6
114,6
115,6
116,6
117,7
118,7
119,6
120,7
121,8
122,8
123,8
124,8
125,7
126,7
127,7
128,7
129,7
130,5
131,4
132,4
133,3
134,3
135,1
136,1
137,1
138,1
139,1
140,1
141,1
142,1
143,1
144,1
145,1
146,1
147,1
148,1
149,1
150,1
151,1
152,1
153,1
154,1
155,1
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,2
166,2
167,2
168,3
169,2
170,2
171,1
172,1
173,1
174,2
175,2
176,3
177,3
178,3
179,4
180,4
181,6
182,7
183,7
184,7
185,7
186,7
187,7
188,6
189,6
190,6
191,5
192,4
193,4
194,3
195,3
196,2
197,2
198,2
199,2
200,2

0,0
1,0
2,1
3,2
4,3
5,6
6,14
7,19
8,24
9,32
10,35
11,45
12,53
13,56
14,61
15,63
16,66
17,73
18,73
19,78
20,80
21,81
22,76
23,76
24,76
25,75
26,74
27,76
28,75
29,70
30,68
31,68
32,67
33,66
34,64
35,64
36,63
37,60
38,58
39,53
40,51
41,48
42,42
43,42
44,41
45,37
46,34
47,33
48,33
49,32
50,29
51,29
52,28
53,27
54,28
55,29
56,29
57,28
58,27
59,27
60,26
61,26
62,22
63,21
64,18
65,18
66,14
67,14
68,13
69,10
70,8
71,8
72,9
73,11
74,11
75,12
76,13
77,12
78,11
79,11
80,10
81,10
82,10
83,9
84,9
85,9
86,9
87,8
88,8
89,8
90,10
91,11
92,12
93,13
94,12
95,12
96,10
97,10
98,9
99,8
100,8
101,8
102,7
103,7
104,7
105,6
106,6
107,5
108,5
109,7
110,11
111,12
112,11
113,11
114,10
115,8
116,6
117,6
118,6
119,6
120,6
121,4
122,3
123,3
124,3
125,3
126,4
127,4
128,4
129,4
130,4
131,4
132,3
133,3
134,2
135,2
136,1
137,1
138,1
139,3
140,3
141,3
142,3
143,3
144,4
145,4
146,2
147,1
148,1
149,1
150,1
151,0
152,0
153,0
154,0
155,0
156,0
157,1
158,2
159,2
160,3
161,3
162,2
163,3
164,3
165,3
166,3
167,3
168,4
169,4
170,4
171,5
172,6
173,6
174,6
175,6
176,8
177,8
178,11
179,9
180,10
181,11
182,9
183,12
184,14
185,12
186,13
187,13
188,13
189,15
190,15
191,16
192,16
193,14
194,13
195,9
196,9
197,9
198,8
199,6
200,6

0,0
1,1
2,6
3,8
4,13
5,21
6,29
7,32
8,38
9,39
10,41
11,43
12,46
13,44
14,51
15,58
16,66
17,74
18,73
19,80
20,84
21,87
22,95
23,95
24,97
25,97
26,100
27,96
28,90
29,93
30,91
31,81
32,76
33,73
34,63
35,62
36,59
37,59
38,56
39,52
40,45
41,39
42,36
43,37
44,35
45,33
46,33
47,27
48,24
49,23
50,23
51,22
52,20
53,20
54,20
55,21
56,22
57,22
58,23
59,24
60,23
61,23
62,26
63,27
64,27
65,27
66,25
67,23
68,24
69,26
70,25
71,24
72,21
73,20
74,22
75,21
76,19
77,18
78,16
79,16
80,19
81,18
82,18
83,15
84,15
85,13
86,11
87,8
88,8
89,10
90,10
91,11
92,10
93,9
94,10
95,10
96,11
97,13
98,13
99,13
100,12
101,13
102,13
103,13
104,11
105,9
106,9
107,12
108,13
109,16
110,14
111,14
112,16
113,18
114,18
115,20
116,20
117,20
118,19
119,19
120,19
121,19
122,19
123,19
124,17
125,16
126,15
127,13
128,11
129,10
130,8
131,8
132,8
133,10
134,9
135,8
136,6
137,8
138,10
139,11
140,11
141,12
142,13
143,12
144,11
145,12
146,10
147,11
148,13
149,14
150,15
151,14
152,17
153,16
154,16
155,14
156,17
157,18
158,19
159,18
160,19
161,19
162,18
163,18
164,18
165,15
166,14
167,14
168,16
169,16
170,15
171,14
172,14
173,14
174,13
175,13
176,11
177,12
178,11
179,13
180,12
181,12
182,10
183,9
184,11
185,10
186,9
187,8
188,9
189,9
190,8
191,8
192,8
193,7
194,7
195,4
196,4
197,3
198,3
199,2
200,2

0,0
1,0
2,5
3,8
4,11
5,10
6,17
7,24
8,32
9,39
10,45
11,45
12,54
13,66
14,69
15,82
16,91
17,98
18,101
19,107
20,112
21,113
22,117
23,120
24,123
25,129
26,128
27,130
28,137
29,130
30,124
31,122
32,122
33,121
34,119
35,115
36,113
37,106
38,101
39,101
40,95
41,93
42,88
43,84
44,82
45,80
46,77
47,74
48,67
49,68
50,64
51,60
52,58
53,55
54,49
55,42
56,41
57,41
58,43
59,40
60,32
61,30
62,30
63,29
64,26
65,24
66,24
67,23
68,23
69,24
70,21
71,19
72,18
73,17
74,16
75,16
76,15
77,12
78,12
79,11
80,11
81,10
82,10
83,10
84,10
85,9
86,9
87,7
88,6
89,6
90,6
91,6
92,6
93,6
94,6
95,5
96,5
97,5
98,5
99,5
100,5
101,5
102,5
103,6
104,8
105,8
106,10
107,9
108,11
109,10
110,10
111,9
112,7
113,8
114,8
115,7
116,9
117,9
118,9
119,9
120,9
121,9
122,8
123,8
124,8
125,9
126,9
127,9
128,9
129,9
130,9
131,8
132,8
133,7
134,7
135,8
136,7
137,7
138,7
139,7
140,6
141,7
142,7
143,6
144,7
145,6
146,5
147,4
148,4
149,4
150,4
151,3
152,3
153,3
154,3
155,3
156,3
157,3
158,5
159,5
160,5
161,4
162,4
163,4
164,4
165,4
166,5
167,5
168,5
169,5
170,5
171,5
172,5
173,4
174,4
175,5
176,7
177,6
178,6
179,6
180,6
181,6
182,5
183,5
184,4
185,4
186,4
187,4
188,3
189,4
190,4
191,4
192,4
193,5
194,6
195,6
196,5
197,5
198,4
199,3
200,3

0,0
1,0
2,1
3,10
4,17
5,20
6,24
7,33
8,37
9,34
10,36
11,36
12,35
13,40
14,45
15,50
16,51
17,59
18,69
19,74
20,83
21,89
22,97
23,102
24,108
25,103
26,101
27,95
28,91
29,89
30,90
31,87
32,86
33,81
34,75
35,72
36,62
37,61
38,59
39,56
40,54
41,52
42,49
43,47
44,44
45,41
46,37
47,33
48,32
49,29
50,27
51,25
52,19
53,19
54,17
55,17
56,17
57,17
58,15
59,12
60,10
61,9
62,8
63,7
64,7
65,6
66,6
67,6
68,5
69,4
70,4
71,4
72,4
73,3
74,3
75,3
76,3
77,3
78,3
79,3
80,6
81,6
82,8
83,8
84,9
85,9
86,9
87,8
88,7
89,7
90,7
91,6
92,6
93,6
94,6
95,4
96,4
97,4
98,4
99,4
100,3
101,3
102,3
103,3
104,3
105,3
106,3
107,2
108,2
109,2
110,3
111,3
112,3
113,2
114,2
115,2
116,3
117,2
118,3
119,4
120,4
121,4
122,4
123,4
124,3
125,3
126,3
127,3
128,3
129,3
130,3
131,3
132,3
133,3
134,4
135,5
136,5
137,5
138,3
139,3
140,4
141,4
142,4
143,4
144,4
145,3
146,2
147,1
148,1
149,1
150,1
151,1
152,1
153,1
154,1
155,1
156,1
157,1
158,1
159,1
160,1
161,1
162,1
163,0
164,0
165,0
166,0
167,0
168,0
169,2
170,2
171,2
172,2
173,2
174,2
175,2
176,2
177,2
178,2
179,2
180,2
181,2
182,1
183,1
184,1
185,1
186,1
187,1
188,1
189,1
190,1
191,1
192,1
193,1
194,1
195,1
196,1
197,1
198,1
199,1
200,1

0,0
1,0
2,0
3,2
4,4
5,12
6,17
7,28
8,39
9,51
10,59
11,65
12,69
13,73
14,79
15,74
16,77
17,82
18,81
19,78
20,77
21,80
22,79
23,85
24,84
25,82
26,84
27,82
28,77
29,74
30,72
31,71
32,68
33,63
34,59
35,54
36,53
37,52
38,50
39,49
40,47
41,44
42,42
43,39
44,37
45,36
46,37
47,35
48,33
49,33
50,32
51,32
52,30
53,29
54,26
55,21
56,20
57,20
58,20
59,19
60,20
61,19
62,18
63,17
64,14
65,13
66,13
67,11
68,11
69,10
70,9
71,9
72,8
73,7
74,7
75,6
76,6
77,6
78,6
79,6
80,6
81,8
82,9
83,10
84,9
85,11
86,11
87,9
88,8
89,9
90,9
91,9
92,9
93,9
94,8
95,8
96,6
97,6
98,6
99,6
100,5
101,5
102,5
103,5
104,5
105,4
106,4
107,4
108,5
109,6
110,7
111,8
112,7
113,7
114,6
115,6
116,6
117,6
118,6
119,5
120,5
121,5
122,5
123,4
124,3
125,3
126,3
127,4
128,4
129,4
130,4
131,4
132,4
133,4
134,4
135,3
136,3
137,3
138,3
139,3
140,3
141,3
142,3
143,3
144,3
145,3
146,3
147,4
148,4
149,4
150,4
151,4
152,6
153,6
154,8
155,10
156,10
157,11
158,10
159,10
160,9
161,8
162,8
163,7
164,6
165,6
166,6
167,6
168,7
169,4
170,4
171,4
172,3
173,3
174,3
175,3
176,3
177,3
178,3
179,3
180,3
181,2
182,2
183,2
184,2
185,2
186,2
187,2
188,2
189,2
190,2
191,2
192,2
193,2
194,2
195,2
196,2
197,2
198,2
199,2
200,2

0,0
1,0
2,2
3,8
4,11
5,11
6,13
7,22
8,25
9,28
10,36
11,42
12,46
13,50
14,54
15,59
16,62
17,62
18,66
19,72
20,79
21,85
22,84
23,88
24,85
25,87
26,92
27,91
28,89
29,88
30,91
31,87
32,81
33,79
34,72
35,68
36,66
37,66
38,63
39,57
40,53
41,49
42,44
43,40
44,37
45,37
46,36
47,33
48,32
49,31
50,27
51,26
52,25
53,22
54,20
55,20
56,19
57,18
58,15
59,14
60,12
61,11
62,10
63,10
64,10
65,8
66,7
67,7
68,6
69,6
70,5
71,4
72,4
73,4
74,4
75,4
76,5
77,5
78,5
79,6
80,7
81,11
82,13
83,13
84,16
85,15
86,14
87,12
88,12
89,12
90,12
91,12
92,11
93,12
94,13
95,12
96,13
97,12
98,13
99,13
100,12
101,11
102,10
103,12
104,14
105,14
106,14
107,14
108,15
109,16
110,15
111,15
112,15
113,17
114,17
115,13
116,11
117,11
118,11
119,11
120,11
121,12
122,12
123,13
124,13
125,14
126,13
127,13
128,14
129,12
130,12
131,12
132,12
133,10
134,10
135,10
136,11
137,11
138,10
139,10
140,11
141,11
142,10
143,10
144,10
145,9
146,9
147,9
148,7
149,5
150,5
151,4
152,5
153,6
154,7
155,8
156,8
157,7
158,5
159,5
160,5
161,5
162,5
163,5
164,5
165,5
166,3
167,2
168,2
169,2
170,2
171,2
172,2
173,2
174,2
175,1
176,1
177,1
178,1
179,3
180,3
181,3
182,4
183,4
184,4
185,4
186,3
187,3
188,3
189,3
190,3
191,3
192,3
193,3
194,3
195,3
196,3
197,3
198,3
199,3
200,3

0,0
1,0
2,0
3,2
4,7
5,11
6,17
7,18
8,24
9,30
10,32
11,36
12,43
13,51
14,56
15,58
16,57
17,61
18,62
19,62
20,66
21,80
22,85
23,83
24,87
25,89
26,84
27,84
28,81
29,76
30,77
31,70
32,68
33,64
34,63
35,63
36,60
37,60
38,55
39,55
40,52
41,47
42,45
43,45
44,44
45,42
46,41
47,36
48,37
49,37
50,36
51,33
52,30
53,29
54,25
55,21
56,21
57,18
58,18
59,18
60,18
61,17
62,14
63,12
64,13
65,14
66,13
67,13
68,11
69,10
70,10
71,11
72,11
73,10
74,11
75,11
76,11
77,10
78,10
79,10
80,11
81,11
82,9
83,8
84,10
85,10
86,9
87,9
88,10
89,9
90,10
91,10
92,12
93,10
94,9
95,9
96,9
97,8
98,8
99,7
100,6
101,6
102,4
103,4
104,4
105,3
106,3
107,3
108,4
109,3
110,4
111,5
112,3
113,2
114,2
115,1
116,1
117,1
118,1
119,1
120,1
121,1
122,0
123,0
124,0
125,0
126,2
127,2
128,3
129,2
130,3
131,3
132,4
133,4
134,4
135,4
136,4
137,4
138,3
139,3
140,3
141,5
142,5
143,4
144,4
145,4
146,4
147,4
148,4
149,4
150,4
151,4
152,4
153,5
154,7
155,6
156,6
157,6
158,9
159,11
160,13
161,12
162,11
163,10
164,11
165,11
166,11
167,13
168,13
169,13
170,12
171,12
172,12
173,13
174,13
175,15
176,15
177,15
178,16
179,14
180,12
181,10
182,8
183,8
184,8
185,7
186,6
187,8
188,8
189,9
190,8
191,8
192,7
193,6
194,4
195,4
196,4
197,2
198,2
199,2
200,2

0,0
1,0
2,3
3,6
4,10
5,15
6,19
7,29
8,35
9,46
10,51
11,53
12,58
13,61
14,66
15,70
16,80
17,83
18,84
19,92
20,95
21,96
22,97
23,95
24,96
25,95
26,95
27,95
28,87
29,87
30,85
31,83
32,75
33,73
34,72
35,69
36,58
37,55
38,50
39,45
40,43
41,41
42,40
43,38
44,37
45,35
46,33
47,28
48,26
49,24
50,22
51,21
52,20
53,18
54,19
55,19
56,18
57,18
58,16
59,15
60,14
61,13
62,13
63,12
64,10
65,9
66,8
67,7
68,7
69,8
70,8
71,8
72,8
73,9
74,10
75,9
76,8
77,9
78,8
79,9
80,9
81,9
82,8
83,8
84,8
85,6
86,6
87,6
88,9
89,9
90,10
91,9
92,9
93,11
94,12
95,13
96,12
97,11
98,10
99,10
100,9
101,9
102,9
103,9
104,9
105,7
106,6
107,6
108,5
109,6
110,6
111,6
112,6
113,6
114,7
115,6
116,5
117,5
118,4
119,6
120,4
121,4
122,4
123,4
124,4
125,4
126,4
127,4
128,4
129,3
130,3
131,3
132,2
133,2
134,2
135,2
136,2
137,2
138,1
139,1
140,1
141,1
142,1
143,2
144,4
145,5
146,5
147,5
148,3
149,4
150,4
151,3
152,3
153,2
154,2
155,4
156,4
157,4
158,3
159,4
160,4
161,4
162,4
163,4
164,4
165,4
166,3
167,2
168,4
169,3
170,3
171,5
172,4
173,4
174,3
175,2
176,2
177,3
178,4
179,5
180,5
181,4
182,4
183,4
184,4
185,4
186,5
187,6
188,5
189,5
190,4
191,3
192,1
193,1
194,1
195,1
196,1
197,1
198,1
199,1
200,1

0,0
1,1
2,1
3,1
4,3
5,8
6,12
7,24
8,30
9,38
10,43
11,49
12,52
13,61
14,66
15,69
16,75
17,77
18,81
19,84
20,89
21,97
22,102
23,103
24,113
25,125
26,127
27,125
28,126
29,123
30,116
31,109
32,102
33,92
34,84
35,75
36,72
37,72
38,68
39,61
40,58
41,56
42,52
43,52
44,47
45,41
46,36
47,35
48,33
49,30
50,28
51,22
52,21
53,18
54,17
55,16
56,14
57,12
58,11
59,11
60,11
61,11
62,10
63,11
64,12
65,12
66,11
67,11
68,11
69,11
70,13
71,13
72,11
73,12
74,11
75,12
76,12
77,11
78,12
79,11
80,10
81,9
82,9
83,9
84,8
85,8
86,9
87,10
88,9
89,9
90,9
91,9
92,8
93,7
94,7
95,7
96,3
97,2
98,2
99,1
100,1
101,1
102,2
103,2
104,3
105,4
106,6
107,6
108,6
109,6
110,4
111,5
112,6
113,5
114,5
115,4
116,7
117,8
118,7
119,7
120,8
121,8
122,8
123,8
124,7
125,8
126,9
127,8
128,7
129,7
130,7
131,7
132,8
133,7
134,8
135,6
136,7
137,6
138,7
139,11
140,9
141,10
142,8
143,8
144,9
145,9
146,8
147,8
148,8
149,8
150,8
151,8
152,8
153,7
154,7
155,6
156,5
157,4
158,4
159,5
160,6
161,6
162,6
163,8
164,8
165,7
166,6
167,5
168,4
169,4
170,4
171,3
172,3
173,3
174,3
175,3
176,3
177,3
178,3
179,3
180,3
181,4
182,5
183,5
184,5
185,4
186,5
187,8
188,9
189,8
190,7
191,7
192,6
193,6
194,6
195,9
196,10
197,11
198,10
199,9
200,9

0,0
1,2
2,4
3,6
4,10
5,14
6,16
7,21
8,22
9,27
10,30
11,32
12,43
13,50
14,53
15,59
16,63
17,63
18,73
19,74
20,81
21,86
22,87
23,82
24,85
25,84
26,80
27,78
28,73
29,67
30,60
31,59
32,56
33,56
34,50
35,47
36,44
37,40
38,37
39,37
40,35
41,33
42,32
43,28
44,25
45,25
46,20
47,18
48,17
49,16
50,17
51,17
52,17
53,16
54,16
55,17
56,18
57,17
58,16
59,13
60,12
61,11
62,11
63,9
64,10
65,9
66,7
67,9
68,8
69,8
70,8
71,6
72,5
73,5
74,5
75,4
76,4
77,5
78,5
79,5
80,6
81,8
82,11
83,13
84,12
85,14
86,14
87,16
88,17
89,16
90,16
91,16
92,16
93,18
94,18
95,17
96,17
97,19
98,20
99,19
100,19
101,20
102,21
103,21
104,20
105,22
106,24
107,28
108,28
109,28
110,27
111,25
112,25
113,23
114,22
115,17
116,14
117,12
118,12
119,11
120,11
121,11
122,10
123,10
124,10
125,11
126,12
127,10
128,10
129,9
130,7
131,5
132,5
133,5
134,5
135,5
136,5
137,5
138,5
139,6
140,7
141,9
142,9
143,9
144,8
145,8
146,8
147,7
148,7
149,6
150,6
151,5
152,5
153,3
154,5
155,5
156,4
157,4
158,7
159,6
160,7
161,7
162,8
163,6
164,7
165,7
166,7
167,9
168,9
169,8
170,7
171,7
172,7
173,6
174,6
175,6
176,4
177,4
178,4
179,3
180,2
181,2
182,2
183,3
184,3
185,3
186,4
187,4
188,4
189,3
190,2
191,2
192,2
193,2
194,2
195,2
196,2
197,2
198,2
199,2
200,1

0,0
1,0
2,5
3,12
4,21
5,25
6,33
7,39
8,45
9,43
10,51
11,54
12,58
13,61
14,59
15,60
16,65
17,73
18,76
19,76
20,79
21,82
22,89
23,89
24,92
25,89
26,88
27,85
28,84
29,79
30,73
31,68
32,69
33,66
34,62
35,59
36,59
37,55
38,55
39,52
40,46
41,46
42,42
43,41
44,37
45,36
46,32
47,27
48,26
49,24
50,21
51,21
52,18
53,20
54,18
55,17
56,17
57,17
58,16
59,14
60,12
61,12
62,11
63,10
64,10
65,9
66,10
67,10
68,11
69,11
70,12
71,13
72,12
73,12
74,12
75,12
76,12
77,12
78,12
79,10
80,10
81,9
82,9
83,8
84,8
85,7
86,7
87,7
88,7
89,6
90,6
91,6
92,5
93,5
94,5
95,5
96,8
97,9
98,8
99,7
100,7
101,9
102,9
103,8
104,8
105,9
106,9
107,8
108,8
109,8
110,6
111,6
112,7
113,6
114,5
115,4
116,4
117,3
118,3
119,3
120,3
121,3
122,2
123,4
124,3
125,3
126,3
127,3
128,3
129,2
130,2
131,1
132,1
133,1
134,1
135,1
136,1
137,2
138,3
139,3
140,4
141,4
142,4
143,2
144,2
145,5
146,6
147,5
148,5
149,5
150,7
151,7
152,9
153,9
154,9
155,9
156,8
157,8
158,8
159,8
160,7
161,8
162,7
163,9
164,11
165,12
166,15
167,15
168,16
169,18
170,17
171,19
172,18
173,18
174,18
175,17
176,15
177,20
178,23
179,23
180,22
181,19
182,18
183,17
184,17
185,14
186,14
187,13
188,13
189,13
190,13
191,11
192,11
193,13
194,12
195,12
196,11
197,11
198,10
199,9
200,8

0,0
1,0
2,1
3,4
4,4
5,8
6,12
7,21
8,23
9,37
10,43
11,52
12,56
13,61
14,68
15,71
16,76
17,85
18,93
19,95
20,92
21,91
22,84
23,90
24,95
25,96
26,92
27,101
28,102
29,97
30,100
31,99
32,90
33,82
34,78
35,72
36,70
37,66
38,68
39,59
40,57
41,52
42,47
43,49
44,45
45,43
46,45
47,43
48,39
49,40
50,40
51,38
52,35
53,31
54,26
55,23
56,21
57,21
58,19
59,18
60,16
61,16
62,14
63,14
64,14
65,13
66,12
67,11
68,10
69,7
70,6
71,6
